"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"LBPSEMA4BRAIN380",5.17443703751464,6.39706347406886,10.6403053142562,-3.08703497777776,-3.99171677557514,0.926454208645571,-1.53920365240858,0.940572368972903,1.96271157959983
"LBPSEMA4BRAIN381",-9.62071668385107,-7.20186520273678,0.71558643661538,-1.4642824117491,-0.112656549626476,-1.05081537156092,1.43658731665166,1.7705771066045,0.835713965538345
"LBPSEMA4BRAIN382",-13.7585151787457,3.91839354788288,-3.88076217624461,3.87337085774268,2.19390623428493,-2.56687493516702,0.704846210398256,-1.20629571292206,-1.12114679350714
"LBPSEMA4BRAIN384",-0.0275737989438804,-4.57030891721419,-0.423840050698515,-0.196773796062596,-3.85056556629018,2.00851320572762,0.680561071156344,3.80425984342358,0.187541080698601
"LBPSEMA4BRAIN385",-27.0681508030333,0.858345632384053,0.735379604164924,-2.0710569382981,-0.70896779701626,-0.578203583392879,-2.73062648697434,-2.95015237611102,1.24997771164813
"LBPSEMA4BRAIN388",11.6746965973487,-3.10790626089022,1.83422332092618,7.06246281117565,-0.333341584206101,-1.91697004509703,-2.8213464645051,-2.30122114219108,1.50207871813136
"LBPSEMA4BRAIN391",-3.75564691915895,-4.15841850715437,-0.490862484448215,-6.96961765736334,2.07211466688927,0.0769102993749621,0.645367235505813,1.33826850590055,-1.04046466944834
"LBPSEMA4BRAIN403",-11.5673990033367,2.72625703507226,1.33658115988003,-4.37508809617162,5.92011193070024,7.03283679080916,-0.128863837611891,-0.0894322098846275,0.0978571513956625
"LBPSEMA4BRAIN404",-26.4758226849906,0.719521235596249,-1.84774741519705,-2.04789547738845,1.15994336419916,-0.610869092864333,0.513882012719969,0.41668026301769,0.634423851349381
"LBPSEMA4BRAIN405",1.0850531160713,-1.2482405753704,6.14291821546581,4.88199273095866,5.53443972874871,2.1496468887107,-3.35348096956148,0.193309193920768,0.95685870047585
"LBPSEMA4BRAIN408",5.43950216048543,-0.488897027376306,-7.54299048434966,-0.94548867884099,-0.465688245879767,-4.26246516949029,2.89505949224214,-0.65085345585784,0.402074984362926
"LBPSEMA4BRAIN410",-6.77090146881182,8.01993877183939,-4.52831649617368,3.45983279435273,4.77149474846511,-2.19412034732254,-0.33275016962064,-1.88067441614533,0.386917627072199
"LBPSEMA4BRAIN414",14.1956947270806,-3.01353287164645,0.274481579465333,0.560111589072544,0.579499681106887,3.37640486540043,-0.228548882140796,-2.82403396577565,1.08790899249247
"LBPSEMA4BRAIN415",10.1517186901754,-3.56725746640633,5.76514982195776,-4.01252805559342,3.20142051095337,-3.04882361389423,-1.90665778866777,2.78878348394077,1.08442447549328
"LBPSEMA4BRAIN419",11.8426401644389,-2.79237165637985,-2.55039145956175,-1.82573205589825,0.881021995666345,-0.944660292580299,-2.35095971823525,-0.169215523626541,-1.27813809714164
"LBPSEMA4BRAIN424",-14.0649374353396,-3.38792122025117,1.11478322277021,-3.26593141702663,-1.88101743212345,2.43037866943527,-2.93838853454664,-0.416846873064704,-0.606242575893197
"LBPSEMA4BRAIN428",-9.01202702441104,8.42915982331103,-8.57144600319899,-1.80162402106484,3.04076247734694,-0.642207506837834,-1.05192400725592,-0.0810282376181679,-0.747617886991634
"LBPSEMA4BRAIN430",19.7034275382441,5.48722875492538,2.61398502208907,-2.06923440362955,2.194767620627,2.0214921021151,-1.33528679785225,1.35721484473459,3.91223295564498
"LBPSEMA4BRAIN434",21.7596436444494,-1.31129583806537,-5.8614814898058,-4.61136438803526,-0.526112237770272,-0.994767578032459,-0.949788861720377,1.77752537119016,2.58445985455554
"LBPSEMA4BRAIN435",-1.83437263135889,-0.498747508164263,2.0677932666271,4.53676955852336,-0.578557185927316,-2.60062296816285,-1.84039039241834,-2.12423992851786,1.52310828215589
"LBPSEMA4BRAIN436",17.9309105926644,4.63520819560166,-5.20140632709074,-0.654587229689779,5.60166501809748,1.33815098811632,-4.11764582436468,1.86558678520933,-1.40969292453068
"LBPSEMA4BRAIN440",-26.2140918232388,-2.47488739688891,1.7071415933435,-2.74738777075592,0.659695924635304,-0.0697379022068345,0.311009942355251,1.24097563451145,0.418632076040085
"LBPSEMA4BRAIN442",-15.9564053994809,2.83415112347117,-3.14551295477804,4.6559364955831,0.833644051596775,-1.7636309098442,0.151131015706779,-2.26690589251104,-1.02608976732935
"LBPSEMA4BRAIN443",-25.5147463578895,-0.40411577277943,-1.55884375005754,0.375893032351963,-0.157941838732008,-1.07611905079699,3.16910811576453,0.068490292044414,-0.997751921911507
"LBPSEMA4BRAIN444",3.18988358691991,0.910209250524202,-0.282321657747252,2.96170415804451,-1.66147239667976,2.8709809222447,-0.640604921154048,3.7770600583898,0.50608287335301
"LBPSEMA4BRAIN446",-10.4401028563751,0.37775784665052,-3.54647887938944,1.44933871710387,-2.24263072996558,-2.11154589004326,-1.13420236439462,0.0231959458205173,2.8121985588369
"LBPSEMA4BRAIN447",17.4164951286974,-1.09549372871675,-1.43998526499584,4.73525896989099,0.576622406632615,3.36827051274698,0.277236343253375,1.58228337688888,1.69850896775041
"LBPSEMA4BRAIN453",0.0551666949294776,-5.95909780880324,0.160365732774717,-5.50617230010731,0.158686348921484,-1.35555089899771,0.447909347894656,-1.78375755406677,-0.936709515583327
"LBPSEMA4BRAIN460",25.979871040153,7.83185129193738,3.24309277603448,-4.69275030828283,-2.80867120928534,-2.24860379131531,-1.30298470263461,2.19734084709186,1.15458008046108
"LBPSEMA4BRAIN461",9.08291201378222,-1.23349742457981,-0.225752506650628,-2.09191019906948,-0.35383868035051,-1.87118194449036,2.14610524080737,-2.13271953385029,-4.34791889252343
"LBPSEMA4BRAIN465",11.4868699599992,-1.11537956371644,0.872627496747552,3.22159291230551,1.52410884137279,6.43487259945789,7.14499283357057,-0.604769688577071,0.103416638462281
"LBPSEMA4BRAIN466",11.7233494894542,-4.04612014412548,-1.00315646494234,0.711332856023425,-0.184751191021618,-3.47125255113635,-2.25690603174554,-1.85970156502937,0.0974680196924618
"LBPSEMA4BRAIN468",11.7076161491249,4.73795488647396,13.3003187460462,1.86903902880082,0.934427473932068,-1.52493839391125,-3.00407602309448,-1.88461277867944,-0.486828572750374
"LBPSEMA4BRAIN482",-0.188787251112556,-4.52188788151709,-1.25584910836902,-3.07551744282418,-2.21629660864739,1.15481557292923,-1.40141531944693,-0.332747410369164,-0.330218612256009
"LBPSEMA4BRAIN487",-6.34495723415956,-1.70913990449872,-3.45712855951553,-2.17799593128008,-0.146391345603215,-2.68123213366782,1.92775634542072,-0.521519384975859,0.691513899470382
"LBPSEMA4BRAIN491",-23.1082802510152,1.49910909341744,-1.21250929547273,-4.11323083528008,0.866818006111392,0.374536107941041,-2.31066979143759,-2.03452792018778,-0.217812047538101
"LBPSEMA4BRAIN495",13.0034961316131,-1.17015176850422,-3.90896036490246,6.05167516689596,-4.96001751469727,1.58179331662152,0.283993197227958,2.80208286561184,-5.53133778405647
"LBPSEMA4BRAIN497",22.1248206052179,0.766698091558029,2.69432411548032,-7.75606414311439,6.93344652497552,3.1164000498484,0.572533377351826,-0.564353249342852,-1.58899648095051
"LBPSEMA4BRAIN498",-0.422699630020918,0.0982271271184831,3.11189954818859,-1.64250682455641,6.03428310712563,6.81903188543016,2.99462050704772,0.101631922041384,-1.78709000058882
"LBPSEMA4BRAIN499",17.459017870667,-3.0346522999305,-3.71042320638578,-1.00891857335717,-0.48562679077005,-2.88139464112236,-1.1342514275694,-1.07487452867077,0.848308056102058
"LBPSEMA4BRAIN500",-3.76589754732531,-5.72368848089307,3.13100456005384,6.98527577522451,-1.37089003712943,-1.72064526448895,-0.128381859131542,-0.603264498598057,-3.30671540551606
"LBPSEMA4BRAIN502",-1.56370592386789,-0.686532972221582,-1.87026150335971,-1.84423745884566,0.523968263488628,1.88455721601789,4.83416377725769,0.112568282622066,0.0063794450081674
"LBPSEMA4BRAIN506",-3.11608111073469,-0.387261278847033,-3.17094819166112,-6.06976509796221,-0.450808606653592,1.41704153470348,-2.31488906912311,-2.59972932498699,0.650184331007125
"LBPSEMA4BRAIN510",-5.08572770929899,8.86840916761072,7.73669387967129,-0.534495494689525,-4.61479720076781,-4.30194980657282,0.687993087056449,-1.86809055540896,-0.761564376071021
"LBPSEMA4BRAIN511",-2.86686500574614,1.63303369283206,-0.654944225292744,-6.74921807460065,-0.541069454461903,-0.00144658654911485,-0.629613085678794,-0.13214490560866,0.893250588341988
"LBPSEMA4BRAIN512",17.1054506626243,6.00201284578812,3.00811796606836,-9.70892383133222,-1.7682632677829,-1.54155081700444,-0.358656502702317,0.289220387283696,0.815114614813644
"LBPSEMA4BRAIN513",-0.0892527714894661,-6.41617279751298,1.95104545094692,4.04427958304641,-0.734636475628323,-0.940405172046025,-0.612303919229,-0.734338744617798,-0.420956838583307
"LBPSEMA4BRAIN516",17.4160108955069,4.71948467390284,2.44288919167494,-0.589855310551226,-2.74620862937767,-1.03286578115146,0.281604606413273,0.38240206873209,2.34161274205888
"LBPSEMA4BRAIN523",6.56846933856424,-2.66706104713151,1.03425157738801,6.29984654340287,2.86696976940192,-0.51454733719207,-4.97332530550895,0.168808998259094,0.235216123517393
"LBPSEMA4BRAIN524",-24.7908647913298,0.705879407015913,0.599693221840096,-5.522465666208,2.55032023086477,-1.1925395522335,1.16792142855567,1.30772449327697,-0.592881803710659
"LBPSEMA4BRAIN527",1.49909536269337,-3.39664465494182,2.09127548629573,6.15296860224877,0.0460964019558676,0.857383529236516,-4.01683745719638,-1.22975449847565,-1.5888222968018
"LBPSEMA4BRAIN531",-4.19138877236834,1.60996544961543,-3.72057636691612,0.121405632963113,1.85160777240442,0.841406111136702,-0.0236107908054083,1.39068125897234,0.155820108183425
"LBPSEMA4BRAIN532",-0.428560982485297,3.55748284294005,7.40880956233096,-0.570846166499781,-5.4058466427287,3.3884486079142,1.21374746434082,1.27753725953769,-2.9995502069905
"LBPSEMA4BRAIN542",-15.3047903792072,4.39428288996972,-4.56383962910992,3.71758719907576,-0.795977835769224,2.21543465864364,1.70062092064842,-1.96896839988618,1.46262500148815
"LBPSEMA4BRAIN543",4.90309987959572,-5.17502387644357,2.11622950202778,10.225803361402,2.44626078229851,-0.268035620795334,-5.28010883881057,1.21561345958378,-0.755585013844274
"LBPSEMA4BRAIN550",-8.32845916226383,15.2182253402155,-1.00838999006225,3.95518738811951,-1.3086927106317,-0.566376238471721,1.56067944689986,1.91053380768041,3.39841393316654
"LBPSEMA4BRAIN553",-8.4390942339216,-0.529462320011888,-3.59602829713941,-0.351586551201139,-3.94357083108666,-0.65225294406096,0.814352483435407,-1.64440733781245,-4.903296198047
"LBPSEMA4BRAIN562",-7.46365522034302,-5.35658497400223,1.71931046675198,2.47429695835221,3.08051832162106,-3.38408113253801,1.07223126835379,-1.80607772613717,0.0668849741045882
"LBPSEMA4BRAIN564",4.24536398277351,4.91529273517542,15.0895023693635,-10.4913895287352,1.98097361180303,-4.4407339915311,-0.952140282166592,1.77364914869855,-3.07642576617483
"LBPSEMA4BRAIN565",-17.5534039467161,1.67534247745498,-0.307657521403806,-4.61774059700958,3.13565279828501,2.93686558033048,-1.08505949653739,2.19402254208518,-2.32492708544216
"LBPSEMA4BRAIN571",5.3745164626461,-2.62764048127288,-2.95652287000131,4.80042539528986,-1.8890468796613,-0.992355730862477,-1.89437764980141,-2.47522471575236,0.861118232194239
"LBPSEMA4BRAIN575",5.47074678136738,-3.83052320680694,-0.597130129310398,-4.31346561511366,-0.0116540805052059,0.532864236975656,0.741576081011784,0.965159377654626,0.540632036994024
"LBPSEMA4BRAIN576",6.72549880269726,-2.70090691626581,-2.52795483323819,1.83907713119258,-2.0039839980803,4.87060462170094,0.0770461309181114,1.3114194625378,1.1515376526436
"LBPSEMA4BRAIN577",-4.24133227700542,19.2652888029606,-6.45812118167797,10.5258174162804,-3.49209404753861,2.10023078852585,2.46944426995515,-0.0297967106297196,-1.48152673556568
"LBPSEMA4BRAIN578",-1.25171374029759,-5.0298299974577,2.155446694023,1.67644450935764,1.51723766637997,-3.05156435589702,1.97813127324758,3.98989130290745,-0.390355081847958
"LBPSEMA4BRAIN583",-0.7702820691526,-6.88069011986829,0.467898182934396,0.256425193440767,0.648676032737764,-1.42283939805146,2.01558684927106,2.54327525663678,1.56174882705232
"LBPSEMA4BRAIN586",7.7249410305929,1.07335291850719,3.05908963098157,0.564650395462727,-0.326126437353367,6.0696042541241,-0.511502605300346,-2.09594754628006,1.76556906618756
"LBPSEMA4BRAIN589",-17.3288324419624,-1.49592773818575,-2.47629438782649,-4.56573061555982,-1.30698146568838,-1.30599576851683,0.621600126016638,0.571466247521282,-0.00720848323832699
"LBPSEMA4BRAIN591",-6.43797438063046,13.6081901543959,-1.9185797596834,4.64180848908648,-2.26518018184864,-1.03051218516116,2.64390591954608,0.101278454099566,2.67428919299472
"LBPSEMA4BRAIN594",-7.43076714178315,0.0257349797389969,-4.08335424638685,-4.39287880781364,-0.881050828300766,-0.814819361695703,0.709108644406863,-0.324876476651491,-1.01292143545473
"LBPSEMA4BRAIN596",6.08457330870956,8.5585544657491,-10.6043659567366,-1.97797287416461,4.23889972743188,-2.33938052957222,-0.156117226027598,-0.482967435765875,-2.01732527232517
"LBPSEMA4BRAIN597",-13.1122452413377,-3.79299536892229,0.831947950439783,4.62269799991447,-0.229482450399035,-0.987426564646182,0.81660091389703,2.10712149223541,0.783530761441715
"LBPSEMA4BRAIN605",-1.44517644592347,-2.83949038779264,1.7780747798266,6.59602119780893,3.94611311780746,-0.991223220929958,-0.596434786908188,0.42098972020347,-0.412915073878499
"LBPSEMA4BRAIN611",13.4646616758506,10.2043376427667,4.66782266659005,-1.39358817051711,-0.577422760087194,-0.537129280912058,-1.52512202140714,0.155554472111478,1.15417740614005
"LBPSEMA4BRAIN615",-7.09906568560596,4.62125723634274,-4.95060192176483,-0.353201847650001,-0.0938852803073351,-0.95356649447249,1.35628180980151,3.23877913504591,-0.115925188811834
"LBPSEMA4BRAIN617",5.11688197332246,1.89524038329604,6.1893650948342,-0.264033496041511,-3.90531035357775,-1.52539284896915,0.210060921377374,-1.21118445623729,2.21682015806377
"LBPSEMA4BRAIN618",-29.7761407071877,-3.27475116699922,3.76290019263236,-3.15524545157743,-1.23758228143194,0.218727417313172,-2.58051148730068,-1.31267290769386,2.17699318552811
"LBPSEMA4BRAIN619",-19.303458637179,-0.94465758386743,5.5092900900982,-3.22585455494538,7.60847064178942,2.04034474748808,-1.48915723706531,-1.8871330474955,-0.10865222671275
"LBPSEMA4BRAIN624",18.0150559037306,-1.50684387469096,-0.830166138236044,-3.37377084925846,2.88096263071363,1.19046617857919,-0.717571907433045,-2.92631823214604,-0.500219804624722
"LBPSEMA4BRAIN625",13.5357391715669,-0.533035432242306,-4.69509905200348,-3.53148195088425,-1.25104389807557,2.82186232375195,-1.42802080401305,-2.67969581001759,0.862815450434408
"LBPSEMA4BRAIN633",2.99109004505686,-4.80715862455882,-1.68014332607878,-0.704840804072286,-2.50285829806719,0.190718389104009,1.38022637761764,2.4579815556658,1.23744782377839
"LBPSEMA4BRAIN638",0.501335568458777,-3.66834402032068,0.129377069534934,6.63769919215545,2.45352566637519,-1.49255740739508,0.400626494478929,-1.6573090269974,-1.53203693096425
"LBPSEMA4BRAIN642",25.9270530400787,-2.44191737727706,-3.64976365690277,-2.46062855185435,0.932898914479668,-3.3743266270215,0.273301201664189,-1.4026262953795,0.568237027164952
"LBPSEMA4BRAIN644",14.3431029171968,4.32852444779308,3.1217083911757,4.49641965827474,-4.1554347326579,1.85331824203562,1.1825503991032,2.3515086917242,3.08589144125634
"LBPSEMA4BRAIN645",10.2842379173026,-1.92439653492486,-3.06899529130331,-3.06724391342929,1.97196732566271,2.50825326287706,-0.353078408589602,-0.365332145219754,-0.0712983401425383
"LBPSEMA4BRAIN650",-12.7525807832063,-3.73596015918065,2.96407026363168,6.98435778227195,1.7413573831756,-0.498657294620989,-0.1532296425405,2.78298895387598,0.275946308259444
"LBPSEMA4BRAIN655",-10.7025686101545,-2.70618151078072,-1.0535959803993,3.80077023056954,-2.5089419188536,0.299352609036396,0.0366220377479795,0.349636617313357,0.625045157256089
"LBPSEMA4BRAIN659",8.89875903415238,-3.63680668338544,-2.75302172528267,3.76411906925218,-2.86077985164583,-0.0818387242447193,-0.362562110551475,1.37008836201874,1.17974068078511
"LBPSEMA4BRAIN661",-0.0750053375701393,-5.0489573392273,-1.0767928672014,-0.367201837557014,-2.71966762448912,2.49474717470428,-2.56905341827317,-0.192422519269059,1.96897264107303
"LBPSEMA4BRAIN662",3.03821253606152,3.24589429540405,-7.24699010975597,1.57015829935488,-1.97612338475287,3.0816285624929,-4.10591682501349,1.50838755063837,-1.24893853912704
"LBPSEMA4BRAIN663",7.107955210514,-3.28901952160779,-3.33277561679897,-3.85666793341452,-1.41774437642729,1.10112865596751,-0.0586628854055861,-1.09826326481187,1.52189805348949
"LBPSEMA4BRAIN664",-1.3277564635939,-2.66485586811761,-1.4812320958561,1.53103441347375,-4.33170073793934,1.61301510002768,-2.38468719451901,0.0240262859996556,-4.20935808937226
"LBPSEMA4BRAIN667",16.248621697646,-3.9308375532153,-2.81189227378926,3.18400210169609,-0.270430698366699,-1.80544763520338,-1.93924377734677,0.268834037613001,0.180758799589505
"LBPSEMA4BRAIN675",18.8373651132092,-0.5720912308022,-3.83158679622924,7.53502872890338,0.0107836750671431,0.913865738488499,-5.94766210021776,1.49430805161143,0.930157092114709
"LBPSEMA4BRAIN678",-7.90634594800664,-5.86893302500064,3.98504995569973,3.92549655723564,1.29954698483606,-1.17041915327198,0.167706657141303,-0.026952725324165,0.188189587634939
"LBPSEMA4BRAIN679",0.502457726563701,3.1925255739557,6.26551714273915,-3.12208798081375,-4.35003769928386,1.74780672736774,0.18122618850585,-0.700895821385353,-3.46325264712708
"LBPSEMA4BRAIN680",18.0764846537381,-2.12718495371064,-0.612339965487331,2.65289919857054,3.83556509017574,2.84127551660606,1.09986116792767,0.445381331714955,0.66264584686296
"LBPSEMA4BRAIN681",-11.4538466876695,10.9332036699562,7.6535047946463,-0.899052313833,-3.66483634262809,1.24704803946018,0.119559967381493,-1.29563451435412,2.68167353322113
"LBPSEMA4BRAIN684",-20.4351394055899,-5.46232469967977,4.805630999364,-1.93459416651036,0.825857441780937,0.968287082215048,-4.01811075666983,-4.17756071302781,-0.92616222950202
"LBPSEMA4BRAIN689",-13.622855348683,-6.6833960906936,4.01987738468119,-3.16152911215984,-1.13155656104803,0.13322471675514,1.79411443113388,-0.146019785317542,2.35376882970953
"LBPSEMA4BRAIN691",-12.1729942837762,6.4794606284665,-7.25813857151365,-0.110761002347429,4.70342157951316,-2.56748484576182,-0.0489226902780448,-1.06950701444044,0.672496743242505
"LBPSEMA4BRAIN695",-11.5380553050227,0.921792281076703,-3.39648814540651,-0.347115541848745,-1.13481223849622,0.666266047513204,-0.621562151403073,-0.322102239713581,-1.81503239646566
"LBPSEMA4BRAIN702",4.77781290474561,-3.81740495703131,-1.16486769568494,-2.88994999852883,0.360840541807865,2.62367391889555,-1.1721936053781,1.86352012097032,0.0281486241064082
"LBPSEMA4BRAIN703",4.04441416786109,3.83726120218656,3.84539822859992,-1.96608525388539,-5.17708057476471,0.932598500950777,0.672228943681818,-0.533772162123445,0.661453961548649
"LBPSEMA4BRAIN706",13.3460871382612,-2.42723647792125,0.631119690610329,1.53710558385862,-0.484615460381569,4.34161277529023,6.69495664017768,-0.919339472711274,0.84190013349807
"LBPSEMA4BRAIN708",13.9442120720165,3.88143967306272,4.79762355908733,-3.03466167518226,-0.0406606416879261,-0.0391252218143975,-0.758794828364732,0.576213827475609,0.369935244875744
"LBPSEMA4BRAIN709",-7.28787201371824,-6.83509257296263,6.88823900426864,4.59155225122085,0.668865381242709,-1.41890561539892,-0.848329486153132,0.241422307549034,0.445096980650317
"LBPSEMA4BRAIN712",-8.18628801519927,7.11463506021874,-6.83628804093486,-1.22583629260821,3.67211131445627,-3.33439276864551,1.08194304337205,-1.49027554558319,-0.79083713849117
"LBPSEMA4BRAIN713",-1.13994813234731,9.97479484528755,4.87635553411559,-2.81496839755568,-3.1069584736668,1.67069010772783,-1.29817788764701,0.397574509964978,1.0676084681929
"LBPSEMA4BRAIN716",14.8316724753338,-2.32425848640577,-1.6611061547632,5.07491291320145,0.850862995348953,-1.53097814698179,-2.17236191412587,0.671170589134123,0.477430637373953
"LBPSEMA4BRAIN718",-1.54759135314475,1.00622717885628,11.0751736853761,-5.56381749535853,3.70852762118185,0.590641284257924,-3.97230089264478,-1.12268948670566,-5.33139212209031
"LBPSEMA4BRAIN719",17.6838111939122,1.86707150511576,-5.54697740328341,-4.97756143335654,0.240855659075733,5.09986420399985,-2.25422359294603,-1.76848783155328,1.47496063425758
"LBPSEMA4BRAIN724",-11.8566807255386,-1.70337288112137,-0.589241976598967,-1.39500464768281,-1.97810905136797,3.50259399283183,-3.31202440179463,1.26673775279624,-0.795258218096984
"LBPSEMA4BRAIN726",21.0530538626924,-2.34636485789929,2.97518926566982,0.282242796159605,2.16560837687518,1.33275800748624,6.05155986890972,-1.86092753788203,0.711556646799897
"LBPSEMA4BRAIN727",-14.4115675987397,-4.35783273009647,2.94610073964403,-7.52508226747742,0.192933038708392,0.430664330914635,-0.756507512388725,0.633091541625046,0.263205975889178
"LBPSEMA4BRAIN729",2.87063214838802,-2.99200318222675,3.3572499782387,3.80464926389911,1.41670788965976,-0.719098204614159,0.075453713776632,2.9712003576952,1.16980560228702
"LBPSEMA4BRAIN735",-9.12895733727667,-4.42643597542041,-0.466156226399448,-2.3308064460148,-3.85299854616096,-1.60840972770238,-1.18082790830696,-2.19591073784943,1.76698626226972
"LBPSEMA4BRAIN740",-0.274344548768335,-5.57954268818774,2.93192764590815,10.9262955164052,2.22066797504062,-0.87491679792818,-1.33827973662402,2.4417856361046,-0.70180273923359
"LBPSEMA4BRAIN741",15.6737552094515,4.8826299282649,1.31908054160999,-1.15498464622555,-2.88739501476678,-1.97404667127562,1.93515406077288,0.285077849365249,1.56869534293596
"LBPSEMA4BRAIN742",-16.8780878949649,0.0888581417150441,-0.505851542303488,2.20708352528712,1.96546082434346,-1.87563820786703,2.29768053968576,2.04617829161325,0.373655317220564
"LBPSEMA4BRAIN747",-10.5799245932457,1.27989107480142,1.15639846444035,-3.19979551447384,1.9561149999462,0.935751513853658,0.269594720061139,2.95098040057129,1.62852387943326
"LBPSEMA4BRAIN748",37.5767177433479,14.8979814176363,3.30058069016129,-1.11888666911121,6.82006678004943,-4.36812010408197,-3.57108800005807,2.31006894216784,0.598012323095307
"LBPSEMA4BRAIN749",-4.20511297248826,-5.3111859289223,2.49702294363613,6.24034449806303,-0.953805958525413,1.31766133460523,-3.54061520301344,-0.252166267882338,0.551294767238603
"LBPSEMA4BRAIN753",7.02697894801571,-4.20091842318595,3.78737833284764,1.03390328160522,1.3937354487037,4.83669435509388,5.75319238996885,-2.5587726242808,0.550532975501875
"LBPSEMA4BRAIN758",-5.82110624976538,-4.22333547411301,-0.765817380420026,1.04884901364139,-4.39023809797577,-0.801109100053549,-1.88211280819513,-1.88727782381305,0.829816239363845
"LBPSEMA4BRAIN761",3.81856771480684,-3.2880031006493,-0.455407219050517,-2.63880834815792,1.1607742411953,-2.06422202790571,2.14164471413991,2.88347455273476,-0.853485128090613
"LBPSEMA4BRAIN764",-10.9125669770284,6.20873292435115,5.21177908001062,0.0117555328338842,-4.9997200683993,3.08022007069513,1.22770579346104,0.0559732839752084,-3.46193519385922
"LBPSEMA4BRAIN765",17.1432350943703,5.39964595984166,1.90307790363799,-1.15098192303013,-3.89985685205525,1.68620069287067,2.8679824376478,1.204858020431,-3.19788399233541
"LBPSEMA4BRAIN767",1.1012149150898,-2.70772847530192,-2.1022020369022,-5.11685575426715,-0.656272730122647,0.139166024381732,-3.05237992066952,-0.951279585722951,-0.82303934041867
"LBPSEMA4BRAIN769",-1.94139195393207,9.52995277655408,3.18735288229169,5.67628917589344,-2.95108755984055,-1.59610018565103,2.11867153235956,1.27000116390853,2.5489025005103
"LBPSEMA4BRAIN777",-20.8063945938931,2.11459080990188,-2.01065435577884,-1.71728616811764,0.221140142220317,-0.0258320319216999,0.565592143219515,1.95399006948245,-0.0766527429818224
"LBPSEMA4BRAIN781",-12.8667632721377,-2.57032083475604,-0.561429662702963,-6.69187669178756,-0.585760401005,-2.52945374705662,-0.00646328683860729,0.957238505270319,-0.26066536059866
"LBPSEMA4BRAIN782",17.2919192522865,0.158536642368865,-3.54385609242728,-0.929248712544838,-0.068422464998607,4.81602151120326,-1.50731792854582,0.220758353461125,1.03857635616707
"LBPSEMA4BRAIN783",-12.3901550758359,-1.62911743936596,-1.94461008923216,1.03077122702202,-0.985183556269848,3.27521191506153,-0.0161376546934106,1.01570123126515,0.595355577799137
"LBPSEMA4BRAIN787",5.02706192483742,9.36428653039537,7.7609344649087,-2.66879698622193,-2.56658062542181,0.529832042746239,-2.19868673723484,0.469853375069493,1.74587400867718
"LBPSEMA4BRAIN789",12.5031106490923,6.13633447804293,-5.00955306369086,2.11071255065309,2.40755005387824,2.90890448525543,-1.42817213476029,-1.15905773157034,-0.332269035491153
"LBPSEMA4BRAIN790",10.4223895694233,-4.21631113525017,-0.861499339726088,0.0587027909978206,-2.56682754581254,-2.87498397724807,1.54304735199044,-0.552292150075713,-4.53354387266248
